SCHOOL_ID,SCHOOL_NM,the_geom,UNIT_ID,SCH_ADDR,GRADE_CAT,GRADES,SCH_TYPE,X,Y
610013,PILSEN,POINT (-87.66220819809017 41.85880772397302),4210,1420 W 17TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6",Elementary School,-87.6622081986,41.858807725
610015,JUNGMAN,POINT (-87.65224654207428 41.85806565907979),4230,1746 S MILLER ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6522465417,41.8580656603
610071,MEDILL,POINT (-87.65909662537791 41.86334255111902),4810,1301 W 14TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6590966259,41.8633425517
610075,MONTEFIORE ALT,POINT (-87.66638916685446 41.86472480738383),4860,1310 S ASHLAND AVE,ES,"5, 6, 7, 8",Elementary School,-87.6663891667,41.8647248078
610125,RUIZ,POINT (-87.68068949130789 41.8481018230113),5390,2410 S LEAVITT ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6806894915,41.8481018235
610129,PICKARD,POINT (-87.68329075218755 41.852941558230576),5430,2301 W 21ST PL,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6832907521,41.8529415595
610131,PLAMONDON,POINT (-87.69252459134071 41.8602177457755),5450,2642 W 15TH PL,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6925245912,41.8602177466
610180,SMYTH,POINT (-87.65344534818128 41.86539218100261),5970,1059 W 13TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6534453485,41.865392182
610216,WALSH,POINT (-87.64814121432939 41.8548348578429),6320,2015 S PEORIA ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6481412138,41.8548348588
610228,WHITTIER,POINT (-87.67339046489975 41.85043973440658),6450,1900 W 23RD ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7",Elementary School,-87.6733904646,41.8504397352
610306,DE LA CRUZ,POINT (-87.68382405040207 41.849291048816646),7330,2317 W 23RD PL,MS,8,Elementary School,-87.683824051,41.84929105
610329,OROZCO,POINT (-87.6752095452831 41.85771365355449),7610,1940 W 18TH ST,ES,"1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6752095448,41.8577136547
609682,RICHARDS HS,POINT (-87.66233284846568 41.8028806086437),1110,5009 S LAFLIN ST,HS,"9, 10, 11, 12",High School,-87.6623328487,41.8028806093
609735,TILDEN HS,POINT (-87.6430214857515 41.80750916803032),1590,4747 S UNION AVE,HS,"9, 10, 11, 12",High School,-87.6430214854,41.807509169
609771,ABBOTT,POINT (-87.63270195209944 41.828146021786885),2010,3630 S WELLS ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6327019525,41.8281460228
609781,ATTUCKS,POINT (-87.62757362285201 41.82502556558214),2100,3813 S DEARBORN ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6275736228,41.8250255665
609885,DEWEY,POINT (-87.64270657256412 41.79564481079354),3030,5415 S UNION AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6427065723,41.7956448113
609929,FULTON,POINT (-87.6683809006764 41.797581616531566),3450,5300 S HERMITAGE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6683809003,41.7975816177
609947,GRAHAM ES,POINT (-87.64328922883048 41.81330482194764),3600,4436 S UNION AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6432892288,41.8133048223
609952,"GREENE, N",POINT (-87.67154739254629 41.82966840646441),3650,3525 S HONORE ST,ES,"K, 1, 2, 3, 4, 5",Elementary School,-87.671547392,41.8296684074
609964,HAMLINE,POINT (-87.66122966314688 41.80724073478007),3740,4747 S BISHOP ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6612296627,41.8072407354
609983,HEDGES,POINT (-87.67338226273392 41.80711124098283),3900,4747 S WINCHESTER AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6733822631,41.8071112417
609987,HENDRICKS,POINT (-87.6336094636734 41.81578870775737),3930,4316 S PRINCETON AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6336094639,41.8157887089
609993,LARA,POINT (-87.67223660343963 41.80976959280095),3980,4619 S WOLCOTT AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6722366031,41.8097695937
610430,BRONZEVILLE LIGHTHOUSE CHARTER,POINT (-87.62665761082975 41.819234985114996),3990,8 W ROOT ST,ES,"PK, K, 1, 2, 3, 4, 5, 6",Charter,-87.6266576114,41.8192349857
610148,CHAVEZ,POINT (-87.6660919390561 41.807142082341045),5640,4747 S MARSHFIELD AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6660919392,41.8071420832
610167,SEWARD,POINT (-87.66871699667286 41.81033400045553),5820,4600 S HERMITAGE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6687169971,41.8103340013
610037,LIBBY,POINT (-87.65987781618836 41.79768559697338),4470,5300 S LOOMIS BLVD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6598778157,41.7976855974
610062,MCCLELLAN,POINT (-87.64115759811344 41.829992061664456),4710,3527 S WALLACE ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6411575984,41.8299920621
610114,PARKMAN,POINT (-87.63299026028905 41.80176785613024),5280,245 W 51ST ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6329902601,41.801767857
610172,SHERMAN,POINT (-87.65020664450023 41.799726557596564),5890,1000 W 52ND ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6502066446,41.7997265584
610080,CICS - BASIL,POINT (-87.6702420276346 41.79400170125498),7130,1816 W GARFIELD BLVD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6702420279,41.7940017017
610236,CHICAGO CHILDRENS CHOIR CHARTER,POINT (-87.63270195209944 41.828146021786885),6530,3630 S WELLS ST,ES,"3, 4, 5, 6, 7, 8",Charter,-87.6327019525,41.8281460228
610018,CANTER,POINT (-87.59048583795119 41.80430730757049),4260,4959 S BLACKSTONE AVE,MS,"7, 8",Elementary School,-87.590485838,41.8043073079
610064,LOCKE CHARTER,POINT (-87.70523523723475 41.877289513434526),4730,3141 W JACKSON BLVD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7052352373,41.8772895141
610073,MITCHELL,POINT (-87.68318585237078 41.89212331975178),4840,2233 W OHIO ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6831858522,41.8921233208
610121,IRVING,POINT (-87.68367070833396 41.87159465151238),5350,749 S OAKLEY BLVD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6836707077,41.8715946526
610405,SUDER MONTESSORI,POINT (-87.6776348739858 41.883173368441085),6340,2022 W WASHINGTON BLVD,ES,"PK, K, 1, 2",Elementary School,-87.6776348738,41.883173369
610243,CALHOUN NORTH,POINT (-87.69755934068608 41.87828968718092),6610,2833 W ADAMS ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.697559341,41.8782896877
610251,CATHER,POINT (-87.69918625214332 41.88290876862854),6730,2908 W WASHINGTON BLVD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6991862521,41.8829087698
610088,MOZART,POINT (-87.72183304139725 41.92091054767201),5000,2200 N HAMLIN AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6",Elementary School,-87.7218330411,41.9209105487
610252,DETT,POINT (-87.68472504730745 41.88394754265568),6740,2306 W MAYPOLE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6847250472,41.8839475434
610257,MORTON,POINT (-87.70508032347492 41.88928645342739),6800,431 N TROY ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7050803238,41.889286454
610271,JENSEN,POINT (-87.70224039497272 41.87377378842269),6920,3030 W HARRISON ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.702240395,41.8737737892
610304,PHOENIX MILITARY HS,POINT (-87.6887422997467 41.87884747147084),7310,145 S CAMPBELL AVE,HS,"9, 10, 11, 12",High School,-87.6887423003,41.878847472
610308,RUDOLPH,POINT (-87.66942281505611 41.883609397318956),7350,110 N PAULINA ST,ES,"PK, 1, 2, 3",Elementary School,-87.669422815,41.8836093983
610378,CRANE AA,POINT (-87.68324932358739 41.87754245386475),7660,2245 W JACKSON BLVD,HS,"9, 10",High School,-87.6832493234,41.877542455
610365,BETHUNE,POINT (-87.70216212755287 41.87012656268519),8020,3030 W ARTHINGTON ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7021621277,41.8701265632
610506,TEAM ENGLEWOOD COMMUNITY ACADEMY,POINT (-87.63503366312872 41.78150489219292),8080,6201 S STEWART AVE,HS,9,High School,-87.6350336634,41.781504893
610019,KERSHAW,POINT (-87.64083703860598 41.776453520154426),4270,6450 S LOWE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.640837039,41.7764535214
400070,PROLOGUE EARLY COLLEGE,POINT (-87.64660783052008 41.954655747461665),1135,640 W IRVING PARK RD,HS,"9, 10, 11, 12",Contract,-87.6466078303,41.9546557487
609719,LAKE VIEW HS,POINT (-87.66900782045957 41.954763268923784),1430,4015 N ASHLAND AVE,HS,"9, 10, 11, 12",High School,-87.6690078199,41.95476327
609803,BLAINE,POINT (-87.66496669461095 41.95073936627651),2300,1420 W GRACE ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6649666951,41.950739367
610030,KOZMINSKI,POINT (-87.60248074597618 41.797960716179794),4390,936 E 54TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6024807455,41.797960717
610090,MURRAY,POINT (-87.59339540562223 41.798534867163326),5030,5335 S KENWOOD AVE,ES,"K, 1, 2, 3, 4, 5, 6",Elementary School,-87.5933954053,41.7985348678
610143,REAVIS,POINT (-87.60492453928984 41.80413263204811),5580,834 E 50TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6049245399,41.8041326327
610175,SHOESMITH,POINT (-87.59390394199548 41.804252856139264),5920,1330 E 50TH ST,ES,"K, 1, 2, 3, 4, 5, 6",Elementary School,-87.5939039416,41.8042528573
610380,WILLIAMS MEDICINE,POINT (-87.62439222376328 41.8045590863143),7200,4934 S WABASH AVE,MS,"7, 8, 9",Elementary School,-87.6243922241,41.8045590867
610246,BEASLEY,POINT (-87.62574657461097 41.79846414649305),6660,5255 S STATE ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6257465748,41.7984641476
609702,CRANE HS,POINT (-87.68324932358739 41.87754245386475),1270,2245 W JACKSON BLVD,HS,"PK, 8, 9, 10, 11, 12",High School,-87.6832493234,41.877542455
609722,MANLEY HS,POINT (-87.69989651514061 41.87098011465326),1460,2935 W POLK ST,HS,"9, 10, 11, 12",High School,-87.6998965157,41.8709801154
400008,ACT CHARTER HS,POINT (-87.69918625214332 41.88290876862854),1720,2908 W WASHINGTON BLVD,HS,"7, 8, 9, 10, 11, 12",Charter,-87.6991862521,41.8829087698
609797,BEIDLER,POINT (-87.70585565387351 41.88536219866593),2250,3151 W WALNUT ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7058556534,41.8853621994
609812,"BROWN, W",POINT (-87.67062732484625 41.88299783039447),2400,54 N HERMITAGE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6706273251,41.8829978314
609888,DODGE,POINT (-87.69301375694762 41.882889312443695),3050,2651 W WASHINGTON BLVD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6930137566,41.8828893129
609925,KELLMAN,POINT (-87.70087440960329 41.871179078854965),3410,751 S SACRAMENTO BLVD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7008744094,41.8711790795
609989,HERBERT,POINT (-87.68031633303475 41.879910970732524),3950,2131 W MONROE ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6803163326,41.8799109718
609999,NIA,POINT (-87.67819409333634 41.87876765658322),4050,2040 W ADAMS ST,MS,"6, 7, 8",Elementary School,-87.6781940934,41.8787676574
610023,KING,POINT (-87.68866492446656 41.87187577938543),4310,740 S CAMPBELL AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6886649243,41.8718757806
610166,UNO PAZ,POINT (-87.6862896050704 41.87495407956614),5810,2401 W CONGRESS PKWY,ES,"4, 5, 6, 7, 8",Charter,-87.6862896052,41.8749540802
609850,GREELEY,POINT (-87.65097893335222 41.952768356963546),2730,832 W SHERIDAN RD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6509789331,41.9527683574
610078,INTER-AMERICAN,POINT (-87.65157458246989 41.949044452606394),4890,851 W WAVELAND AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6515745824,41.949044453
610141,RAVENSWOOD,POINT (-87.67086728153791 41.960746649381576),5550,4332 N PAULINA ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6708672812,41.9607466498
610242,BRENNEMANN,POINT (-87.64980429613583 41.95998333768447),6600,4251 N CLARENDON AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6498042963,41.9599833384
610262,PASSAGES CHARTER,POINT (-87.6667992984672 41.961583208458464),6850,1447 W MONTROSE AVE,ES,"K, 1, 2, 3, 4, 5",Charter,-87.6667992985,41.9615832095
610355,COURTENAY,POINT (-87.67190823206832 41.957948065386276),7910,1726 W BERTEAU AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6719082317,41.957948066
610363,DISNEY,POINT (-87.64602993128959 41.956827982909594),8000,4140 N MARINE DR,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6460299316,41.9568279834
609738,LINCOLN PARK HS,POINT (-87.64606444721878 41.91826719274937),1620,2001 N ORCHARD ST,HS,"9, 10, 11, 12",High School,-87.6460644476,41.9182671934
609774,ALCOTT,POINT (-87.64643150189927 41.92984950718761),2040,2625 N ORCHARD ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6464315014,41.929849508
610033,LASALLE,POINT (-87.63750976810506 41.91390049486693),4420,1734 N ORLEANS ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6375097685,41.913900496
610038,LINCOLN,POINT (-87.64449854668128 41.924565969157776),4480,615 W KEMPER PL,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6444985462,41.9245659698
610091,"BROWN, R",POINT (-87.63901260364241 41.66487242750196),5040,12607 S UNION AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6390126031,41.664872428
609773,AGASSIZ,POINT (-87.6562837707163 41.93412518730777),2030,2851 N SEMINARY AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6562837706,41.9341251883
609820,BURLEY,POINT (-87.66985221948504 41.937896317769095),2470,1630 W BARRY AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.669852219,41.9378963188
609963,HAMILTON,POINT (-87.67086408172976 41.94517850430124),3730,1650 W CORNELIA AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6708640814,41.9451785052
610277,OVERTON,POINT (-87.62011639064768 41.80564449673455),6960,221 E 49TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6201163902,41.8056444972
610217,"WARD, J",POINT (-87.63541081714068 41.84397909638085),6330,2701 S SHIELDS AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6354108168,41.8439790973
610231,NATIONAL TEACHERS,POINT (-87.62928118154875 41.85284116211786),6480,55 W CERMAK RD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6292811812,41.8528411631
610237,BEETHOVEN,POINT (-87.62713837170747 41.80917589994517),6540,25 W 47TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6271383717,41.8091759003
610239,DALEY,POINT (-87.6721513869609 41.802343277464566),6560,5024 S WOLCOTT AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6721513875,41.8023432779
610504,THOMAS,POINT (-87.67759687369599 41.82777415459995),6710,3625 S HOYNE AVE,ES,PK,Elementary School,-87.6775968741,41.8277741556
610301,BIG PICTURE BACK OF YARDS HS,POINT (-87.66732275894755 41.80351553642042),7280,4946 S PAULINA ST,HS,"11, 12",High School,-87.6673227585,41.803515537
610356,NAMASTE CHARTER,POINT (-87.66777905664667 41.825698689658665),7920,3737 S PAULINA ST,ES,"K, 1, 2, 3",Charter,-87.6677790567,41.8256986902
610319,EVERGREEN,POINT (-87.66787153186839 41.82935476162806),7490,3537 S PAULINA ST,MS,"6, 7, 8",Elementary School,-87.667871532,41.8293547624
400010,ACE TECHNICAL CHARTER HS,POINT (-87.62579403613516 41.796122241342225),7950,5410 S STATE ST,HS,"9, 10, 11, 12",Charter,-87.6257940358,41.796122242
610375,TILDEN AA,POINT (-87.6430214857515 41.80750916803032),7580,4747 S UNION AVE,HS,"9, 10",High School,-87.6430214854,41.807509169
610349,PRINCETON,POINT (-87.63310727166296 41.801051628551164),7850,5125 S PRINCETON AVE,ES,"1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6331072715,41.8010516298
609680,PAYTON HS,POINT (-87.63444536790621 41.90154657529029),1090,1034 N WELLS ST,HS,"9, 10, 11, 12",High School,-87.6344453676,41.9015465762
609926,FRANKLIN,POINT (-87.63551396509827 41.90664114545446),3420,225 W EVERGREEN AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6355139646,41.9066411462
610012,JENNER,POINT (-87.64111063124497 41.902053576889685),4200,1119 N CLEVELAND AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6411106311,41.9020535781
610162,SCHILLER,POINT (-87.64484018568822 41.90506797102743),5760,640 W SCOTT ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6448401859,41.9050679718
610048,MANIERRE,POINT (-87.63977142181925 41.90824783991121),4580,1420 N HUDSON AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6397714214,41.9082478409
610101,OGDEN,POINT (-87.62929613917672 41.89996277430423),5150,24 W WALTON ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6292961388,41.8999627755
610177,SKINNER,POINT (-87.64575046142215 41.90777171159742),5940,1443 N OGDEN AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6457504616,41.9077717126
610250,SALAZAR,POINT (-87.63372951759102 41.90137598246559),6720,160 W WENDELL ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6337295175,41.9013759835
609692,SIMEON HS,POINT (-87.63546422552152 41.74578943912119),1150,8147 S VINCENNES AVE,HS,"9, 10, 11, 12",High School,-87.635464226,41.74578944
609701,CALUMET HS,POINT (-87.65234645004459 41.745934349004145),1250,8131 S MAY ST,HS,"12, CAMPUS",High School,-87.6523464496,41.7459343495
400061,PERSPECTIVES - CALUMET CAMPUS,POINT (-87.65234645004459 41.745934349004145),1961,8131 S MAY ST,HS,"7, 8, 9, 10, 11",Charter,-87.6523464496,41.7459343495
400062,PERSPECTIVES - TECHNOLOGY HIGH SCHOOL,POINT (-87.65234645004459 41.745934349004145),1962,8131 S MAY ST,HS,"9, 10, 11",Charter,-87.6523464496,41.7459343495
400067,PERSPECTIVES - MIDDLE SCHOOL,POINT (-87.65234645004459 41.745934349004145),1963,8131 S MAY ST,MS,"7, 8",Charter,-87.6523464496,41.7459343495
609790,BARTON,POINT (-87.6708721665696 41.75419473848145),2170,7650 S WOLCOTT AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6708721661,41.7541947389
609805,JOPLIN,POINT (-87.66942060609757 41.74933853929628),2330,7931 S HONORE ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6694206066,41.7493385402
609864,COOK,POINT (-87.6597196350367 41.745237805795846),2860,8150 S BISHOP ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6597196354,41.7452378066
609895,TURNER-DREW,POINT (-87.63011404067372 41.725592879642335),3110,9300 S PRINCETON AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6301140405,41.7255928807
609924,FORT DEARBORN,POINT (-87.65553609264181 41.72967179348242),3400,9025 S THROOP ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.655536093,41.7296717943
609927,FOSTER PARK,POINT (-87.66804436213268 41.738426275539766),3430,8530 S WOOD ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6680443619,41.7384262765
609955,GRESHAM,POINT (-87.64497028611387 41.73892099738862),3670,8524 S GREEN ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6449702858,41.7389209979
609971,HARVARD,POINT (-87.63279183753934 41.757339836653166),3800,7525 S HARVARD AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6327918378,41.7573398373
610003,CUFFE,POINT (-87.65357848980433 41.74245229722755),4090,8324 S RACINE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6535784902,41.7424522976
610016,KELLOGG,POINT (-87.67728743904763 41.72526250965068),4240,9241 S LEAVITT ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6772874386,41.7252625107
610153,RYDER,POINT (-87.63878775251368 41.73538017819868),5670,8716 S WALLACE ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.638787752,41.735380179
610027,KIPLING,POINT (-87.6395756551816 41.7236261367376),4350,9351 S LOWE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.639575655,41.7236261372
610072,MORGAN,POINT (-87.64016377810425 41.74122540568483),4830,8407 S KERFOOT AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6401637782,41.7412254065
610042,SIZEMORE - SHABAZZ,POINT (-87.66235274890182 41.741305178167565),5130,1540 W 84TH ST,ES,"K, 1, 2, 3, 4, 6, 7, 8",Charter,-87.6623527491,41.7413051793
610102,OGLESBY,POINT (-87.6454145342249 41.754670818856376),5170,7646 S GREEN ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6454145338,41.7546708199
610298,LENART,POINT (-87.62809530165309 41.747184716881215),7240,8101 S LA SALLE ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6280953011,41.7471847179
610300,WESTCOTT,POINT (-87.63475163215337 41.748909376883084),7260,409 W 80TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6347516318,41.7489093773
610369,"JACKSON, M",POINT (-87.64676790447628 41.73416662123276),8090,917 W 88TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6467679045,41.7341666224
610509,AMANDLA,POINT (-87.6352135562614 41.77078441765979),2035,6800 S STEWART AVE,HS,5,Charter,-87.6352135558,41.7707844186
609707,ROBESON HS,POINT (-87.63720769253405 41.76971322477931),1320,6835 S NORMAL BLVD,HS,"9, 10, 11, 12",High School,-87.6372076921,41.7697132258
610283,GUGGENHEIM,POINT (-87.64917931344146 41.76389514276933),7050,7141 S MORGAN ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6491793139,41.7638951437
609742,ENGLEWOOD HS,POINT (-87.63503366312872 41.78150489219292),1680,6201 S STEWART AVE,HS,12,High School,-87.6350336634,41.781504893
609768,HOPE HS,POINT (-87.64143690911732 41.793564900891596),1940,5515 S LOWE AVE,HS,"8, 9, 10, 11, 12",High School,-87.6414369093,41.7935649019
609791,BASS,POINT (-87.65353149090227 41.77420528921394),2180,1140 W 66TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6535314915,41.7742052904
609793,NICHOLSON,POINT (-87.64739789104887 41.78494417023742),2200,6006 S PEORIA ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6473978916,41.7849441708
609997,HOLMES,POINT (-87.64979636798643 41.79382880355234),4030,955 W GARFIELD BLVD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6497963685,41.7938288044
610112,PARKER,POINT (-87.6352135562614 41.77078441765979),5270,6800 S STEWART AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6352135558,41.7707844186
610173,SHERWOOD,POINT (-87.63227930796789 41.79084140346735),5900,245 W 57TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6322793085,41.7908414043
610290,MAYS,POINT (-87.64611280145365 41.772492372941116),7150,838 W MARQUETTE RD,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6461128013,41.7724923734
610299,HINTON,POINT (-87.64133324883124 41.765293824180716),7250,644 W 71ST ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6413332486,41.7652938251
610223,WENTWORTH,POINT (-87.64816315578042 41.76725675127639),6390,6950 S SANGAMON ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6481631554,41.7672567521
610233,YALE,POINT (-87.63218696033182 41.76642743371773),6500,7025 S PRINCETON AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6321869608,41.7664274347
610238,BOND,POINT (-87.65296281023726 41.765361397108855),6550,7050 S MAY ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6529628106,41.7653613982
610264,REED,POINT (-87.63506171332587 41.77837032921262),6870,6350 S STEWART AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6350617133,41.7783703296
610265,BANNEKER,POINT (-87.63723603950314 41.772700321412586),6880,6656 S NORMAL BLVD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6372360397,41.7727003226
400086,URBAN PREP MENS CHARTER HS,POINT (-87.63503366312872 41.78150489219292),7030,6201 S STEWART AVE,HS,"9, 10",Charter,-87.6350336634,41.781504893
